population,households,median_income,median_house_value,total_bedrooms,latitude,longitude,housing_median_age,,,
1385,641,84973,486900,681,35.186962,-80.8026403,16,,,
959,370,171806,485900,415,35.181569700000004,-80.7957128,59,,,
1511,605,84041,397600,605,35.123225700000006,-80.8465117,41,,,
616,279,151042,392900,279,35.135858500000005,-80.8417876,53,,,
1791,836,113917,455400,888,35.1306614,-80.8464229,33,,,
1745,750,106121,287300,750,35.1227635,-80.775959,27,,,
1890,1016,60179,254900,1016,35.150702,-80.8535714,28,,,
1516,692,49231,260700,796,35.2108315,-80.7877219,51,,,
3007,1005,29926,,1052,35.214825899999994,-80.7940334,42,,,
905,283,45969,152400,283,35.215668900000004,-80.7270583,41,,,
3622,1004,40404,106800,1144,35.213520700000004,-80.7352598,39,,,
2847,1206,65814,189500,1325,35.1392464,-80.7544662,36,,,
694,299,42543,166700,355,35.204830799999996,-80.7805726,63,,,
1465,527,114635,338900,540,35.1467548,-80.779567,52,,,
2118,753,41031,137900,762,35.19269129999999,-80.7211777,36,,,
2500,874,46471,130400,892,35.1916878,-80.714559,34,,,
2604,943,41365,608200,1090,35.1352049,-80.7762656,34,,,
600,370,68542,363300,427,35.218428,-80.8258117,2018,,,
1994,778,152600,776200,844,35.463181,-80.9224796,17,,,
1576,483,84650,221100,483,35.3920017,-80.8391093,20,,,
1378,1032,109167,351500,1369,35.2255892,-80.8490392,10,,,
949,690,51875,283300,767,35.21341029999999,-80.8408505,15,,,
862,305,29375,258700,324,35.2244691,-80.8234776,12,,,
634,274,52647,166400,300,35.237917700000004,-80.8077325,64,,,
1739,717,71385,231100,758,35.248861700000006,-80.7906553,17,,,
1511,760,78375,341400,835,35.2437169,-80.8024062,61,,,
1700,705,84866,227500,733,35.134258,-80.7489992,36,,,
1762,1138,79113,321800,1260,35.2218499,-80.8584275,11,,,
1315,485,112813,473600,485,35.2282001,-80.8051815,74,,,
1028,518,82414,407400,557,35.2255074,-80.8124499,75,,,
457,272,115926,318800,305,35.222134600000004,-80.806194,63,,,
2420,882,32992,169200,951,35.1988362,-80.7313572,41,,,
1945,496,45882,131000,544,35.193433,-80.7287663,43,,,
1605,461,42472,134500,507,35.1937986,-80.7381451,45,,,
966,523,53380,331500,661,35.21007410000001,-80.8316138,31,,,
2663,1157,79243,280500,1204,35.0787553,-80.8306632,30,,,
1839,921,63481,145600,1017,35.08251729999999,-80.8419751,25,,,
3177,1027,169250,575200,1101,35.1016808,-80.766109,23,,,
1137,396,125250,322800,396,35.107352,-80.7523008,33,,,
1305,664,46531,292400,664,35.1145078,-80.7301227,30,,,
3590,1196,69327,201400,1218,35.1107571,-80.7113837,38,,,
2975,1034,100000,256200,1079,35.097550299999995,-80.7001724,29,,,
2459,853,69750,167300,862,35.0545191,-80.8782669,31,,,
2140,1017,102560,315500,1017,35.0575792,-80.8616233,21,,,
1909,685,92039,420000,737,35.0386823,-80.8427457,17,,,
2425,933,119508,625000,985,35.048665299999996,-80.8600874,14,,,
1732,607,44810,125300,653,35.2880619,-80.9319255,19,,,
1928,658,51154,99300,737,35.2918377,-80.9192611,18,,,
2059,815,138516,447500,920,35.3348898,-80.953386,19,,,
1516,672,52242,173800,681,35.339687,-80.9224598,22,,,
1313,511,61690,182900,629,35.3175467,-80.9229182,32,,,
3912,1432,61705,120300,1446,35.2967738,-80.9084345,14,,,
3197,1081,67388,168600,1081,35.3413691,-80.9008142,17,,,
2931,1038,59403,187900,1056,35.3487544,-80.871929,22,,,
3384,1294,64151,144400,1294,35.3403645,-80.8672529,15,,,
2665,1356,58846,,1796,35.3448115,-80.8514966,11,,,
2754,921,67401,145800,976,35.3193776,-80.8850263,19,,,
2051,708,58654,137500,723,35.320221200000006,-80.8720245,15,,,
4347,1232,41100,127900,1275,35.32110170000001,-80.8532074,38,,,
864,395,53977,210900,431,35.458986100000004,-80.8835826,12,,,
3059,1083,159145,506600,1126,35.4733279,-80.93519,20,,,
1158,758,78846,315800,943,35.4576447,-80.891131,23,,,
3197,1373,77168,264700,1577,35.473234399999996,-80.8813294,14,,,
1962,1050,81098,189700,1135,35.447641600000004,-80.8875699,20,,,
1994,916,96154,286200,1084,35.4505892,-80.8757168,18,,,
2828,1178,84886,310000,1224,35.4214679,-80.8938864,22,,,
1731,557,129479,314200,600,35.412230799999996,-80.901384,11,,,
3684,1275,122420,427500,1331,35.4342987,-80.8771585,15,,,
1807,682,140417,484400,691,35.1377006,-80.828606,47,,,
1637,1034,49808,,1320,35.2082797,-80.867333,16,,,
2932,1124,134286,685100,1124,35.0963791,-80.8161153,20,,,
2563,999,119583,297800,999,35.117407299999996,-80.7925302,44,,,
824,482,26786,133000,522,35.2378819,-80.7947406,61,,,
2418,899,43641,148700,1063,35.240376,-80.7822605,59,,,
719,309,68750,238100,331,35.255517,-80.8389026,7,,,
1842,652,27143,163000,830,35.3035527,-80.7417087,24,,,
2495,1104,41538,148400,1252,35.2289001,-80.767871,30,,,
1485,585,44129,176900,640,35.2081204,-80.7732945,48,,,
796,375,73563,166700,394,35.202963000000004,-80.7697057,59,,,
2312,1070,113047,300500,1161,35.168941700000005,-80.8693938,60,,,
1725,818,80365,167400,949,35.16795820000001,-80.8527353,46,,,
3020,942,57500,193400,1018,35.1448238,-80.8730562,52,,,
1063,320,38846,99000,360,35.2624641,-80.8268574,48,,,
823,276,21724,140900,313,35.241989700000005,-80.8273075,55,,,
561,216,28036,95600,228,35.253444200000004,-80.8172811,59,,,
2974,1179,40666,116400,1336,35.291216999999996,-80.843322,16,,,
2542,1128,31713,97900,1182,35.29135479999999,-80.861712,45,,,
1698,712,55179,121900,712,35.192619799999996,-80.6692494,32,,,
2218,570,83000,206000,570,35.1893775,-80.6842402,21,,,
2016,911,68750,248400,1056,35.1591217,-80.6922947,33,,,
3904,1271,85799,252100,1288,35.1653045,-80.6741887,30,,,
488,188,,231500,188,35.17879,-80.6880454,43,,,
2638,1325,49854,182200,1456,35.12957539999999,-80.7216918,23,,,
1097,348,19189,76500,399,35.2595736,-80.8715493,39,,,
1164,326,47609,59500,446,35.2519257,-80.8758419,51,,,
3066,1069,49659,108800,1153,35.2848456,-80.8829082,24,,,
1227,430,81397,241300,482,35.188824200000006,-80.8695612,59,,,
1059,247,,94400,294,35.2197121,-80.8771654,70,,,
979,351,36010,90800,366,35.213452200000006,-80.8814179,64,,,
1035,513,110393,464300,601,35.2028641,-80.8590305,13,,,
1130,482,136484,654000,542,35.200475399999995,-80.8488083,75,,,
1464,627,145528,809700,768,35.20670689999999,-80.8554015,21,,,
1604,684,106563,378100,690,35.2117742,-80.8084963,70,,,
2760,1024,15490,152100,1065,35.1937246,-80.8019624,39,,,
1470,705,90438,253000,780,35.1395888,-80.858015,49,,,
2290,983,89358,313900,1014,35.1247854,-80.8577896,37,,,
2635,957,29792,69900,1091,35.2598999,-80.8899204,54,,,
893,344,,85000,426,35.2563467,-80.9006421,51,,,
1161,430,105806,288600,469,35.156597,-80.7702111,40,,,
1435,745,19943,151700,745,35.15328,-80.7525772,30,,,
864,347,147054,333200,360,35.1456869,-80.7634204,44,,,
3899,1182,34722,98600,1211,35.2469714,-80.7710384,18,,,
1975,637,31901,96100,637,35.23678820000001,-80.7475372,42,,,
2374,767,63646,184200,787,35.1313966,-80.8703733,50,,,
2567,1088,39924,,1268,35.119868,-80.8733055,25,,,
1756,576,36845,28800,630,35.122797799999994,-80.8712178,43,,,
1652,1048,49149,279900,1126,35.1763803,-80.8652432,42,,,
889,375,58350,292000,402,35.1786769,-80.860681,58,,,
1001,535,107375,338000,535,35.1862146,-80.8607979,31,,,
1745,698,77333,341600,743,35.1790676,-80.854389,39,,,
819,436,93529,413000,466,35.1823903,-80.8472982,57,,,
718,448,60944,420800,555,35.199060100000004,-80.862625,63,,,
2797,1165,76372,145000,1258,35.1749191,-80.9129153,16,,,
1303,426,55000,72000,480,35.1506787,-80.9060583,60,,,
2404,1168,80202,83300,1298,35.1622167,-80.9045145,19,,,
1596,714,36420,112700,832,35.1697559,-80.894854,28,,,
3679,1098,37963,99400,1173,35.1414098,-80.8985022,44,,,
1996,704,25429,,772,35.138701700000006,-80.8900069,39,,,
2109,1096,45682,197700,1313,35.220541299999994,-80.8362913,14,,,
3453,1236,54643,154000,1319,35.2743691,-80.7565551,31,,,
1024,431,85724,415600,478,35.168146,-80.7999025,51,,,
1637,582,192661,445000,631,35.167301200000004,-80.7884793,51,,,
1044,496,54412,274800,570,35.194767,-80.8671589,58,,,
2070,996,102500,301700,1090,35.231604700000005,-80.8451688,15,,,
1059,675,150037,332400,995,35.2302247,-80.8407395,17,,,
600,370,110147,897100,370,35.222223799999995,-80.8451641,17,,,
1372,891,55990,437800,1062,35.2154182,-80.8517089,14,,,
1770,517,32917,94000,613,35.2510014,-80.7407369,37,,,
1119,445,26303,121100,576,35.240165999999995,-80.7402234,47,,,
3594,1072,58621,158800,1226,35.2382073,-80.7271806,37,,,
1776,853,69659,529300,951,35.2097948,-80.8144204,21,,,
981,472,76360,284800,535,35.2041068,-80.8140997,53,,,
1745,680,203036,868900,776,35.196780100000005,-80.8218388,77,,,
988,310,250001,1305600,310,35.193072799999996,-80.8168065,57,,,
1071,435,185417,828100,447,35.1629643,-80.8046028,42,,,
1164,387,250001,1453800,421,35.1535652,-80.8181944,45,,,
1351,574,159444,840800,695,35.2106844,-80.8497678,75,,,
1230,689,88516,391900,782,35.2045521,-80.841703,15,,,
666,247,27169,108700,260,35.2427609,-80.8428441,35,,,
1453,820,40767,133200,861,35.294195,-80.7348943,22,,,
2302,1248,40354,188300,1248,35.2844349,-80.7409869,23,,,
1678,730,78333,224200,813,35.127300299999995,-80.6940485,17,,,
1389,553,98164,319900,561,35.081197100000004,-80.7791622,28,,,
3003,1067,114514,379900,1146,35.0702898,-80.781407,32,,,
4089,1155,47862,135600,1269,35.1446598,-80.8839115,26,,,
880,342,11881,,358,35.199994700000005,-80.9248994,38,,,
2930,1042,46923,116400,1116,35.2550206,-80.9342155,32,,,
3319,1015,32543,95400,1102,35.2663024,-80.9057758,50,,,
3081,1018,56800,113700,1161,35.2540734,-80.9114687,31,,,
3456,1268,32063,107900,1438,35.2422404,-80.9117199,31,,,
628,295,41964,71100,295,35.271286100000005,-80.7984079,54,,,
1464,596,30214,99200,706,35.27164129999999,-80.7865207,48,,,
2692,902,27357,95800,961,35.2732045,-80.7789961,47,,,
1724,700,27026,62900,806,35.2629206,-80.777272,48,,,
2442,1044,27263,114900,1146,35.2798971,-80.7818453,35,,,
1728,648,29000,85400,715,35.2729718,-80.7717943,45,,,
870,332,27614,,420,35.2746902,-80.7682549,42,,,
1425,535,48443,,567,35.203837799999995,-80.9897183,27,,,
360,140,66136,252800,210,35.190166600000005,-80.9761342,32,,,
4103,1226,117177,267300,1272,35.1650555,-80.9847658,11,,,
1615,649,136750,375000,719,35.126804799999995,-81.0229063,25,,,
5558,1571,90353,196300,1681,35.132956799999995,-80.9962399,15,,,
6123,2135,66537,181900,2281,35.109154700000005,-81.000603,14,,,
3135,1022,61951,136700,1047,35.140321899999996,-80.9525947,39,,,
3388,1272,130357,457000,1338,35.07346679999999,-81.0368725,13,,,
1629,617,72153,211600,637,35.1723424,-80.949242,19,,,
4394,1839,64163,162400,1973,35.151697600000006,-80.9337334,16,,,
1840,665,72350,181600,704,35.144289,-80.945067,17,,,
1053,370,97685,187100,401,35.1163571,-80.9661256,21,,,
2581,1218,52771,149600,1319,35.1252759,-80.9628385,24,,,
2235,1221,68542,207700,1416,35.1348139,-80.9334649,11,,,
1242,360,30750,85900,406,35.1293205,-80.9062311,44,,,
3472,1492,58796,172700,1613,35.1043758,-80.9731335,23,,,
3566,1271,75568,188000,1335,35.0894456,-80.9790206,15,,,
3158,1119,58964,136700,1188,35.272893100000005,-80.9874812,16,,,
2361,722,46173,109200,722,35.270329600000004,-80.955191,44,,,
785,314,27794,,394,35.2323986,-80.7341292,32,,,
1570,492,55058,100400,492,35.2556461,-80.7585754,43,,,
1878,788,41250,133100,842,35.220193,-80.7752793,46,,,
1980,749,36920,98100,776,35.256908100000004,-80.7641778,47,,,
2377,862,41607,112800,958,35.260565299999996,-80.7420384,43,,,
851,373,39175,105700,373,35.252204799999994,-80.7525877,50,,,
2959,1007,46157,179100,1066,35.21860170000001,-80.7601497,52,,,
1645,617,48049,117600,682,35.2181943,-80.7672403,51,,,
3195,1196,30774,139800,1247,35.209348299999995,-80.7462235,33,,,
2664,918,32826,93800,1063,35.2385256,-80.7705021,52,,,
1516,603,45399,113600,631,35.2324724,-80.7505771,47,,,
717,359,30050,146500,359,35.2269369,-80.7410698,35,,,
2685,982,45526,115800,1008,35.2220235,-80.7475543,33,,,
2964,868,27247,133600,1032,35.2075145,-80.7583717,47,,,
379,186,37500,,219,35.204955299999995,-80.7992215,49,,,
601,278,33194,272900,281,35.2070537,-80.7936133,44,,,
1405,719,44769,161300,719,35.191761299999996,-80.782366,51,,,
695,253,32318,98900,397,35.224234100000004,-80.7315954,31,,,
2695,913,36834,136200,1024,35.206831799999996,-80.7307843,33,,,
1689,641,65917,191400,680,35.174253,-80.7608975,44,,,
1502,719,39327,151300,742,35.1720415,-80.7522748,40,,,
2575,1255,31813,127100,1416,35.1657185,-80.7451944,36,,,
1418,596,44803,,797,35.1536905,-80.7434065,33,,,
2255,581,65786,163300,652,35.20861970000001,-80.6960965,25,,,
2135,639,51654,107900,639,35.193986200000005,-80.6911517,32,,,
2287,761,47639,116500,802,35.2056328,-80.6810855,41,,,
2268,928,41053,129500,1012,35.196842499999995,-80.7567315,39,,,
1419,583,32969,56500,649,35.200497999999996,-80.7462723,33,,,
2411,857,121375,430200,929,35.0728265,-80.7645046,22,,,
807,373,80766,236700,385,35.0648485,-80.7578614,13,,,
1859,560,174375,470100,591,35.083034999999995,-80.7454091,26,,,
999,373,124063,306200,373,35.0924872,-80.7306998,25,,,
1553,753,67813,338800,848,35.1057271,-80.8365111,33,,,
2484,890,124643,261000,902,35.0972133,-80.8363517,36,,,
1816,861,55389,285800,947,35.092608399999996,-80.8474177,24,,,
2304,949,118988,350400,949,35.0244421,-80.8553954,13,,,
4572,1579,115956,225900,1675,35.013681299999995,-80.8400342,11,,,
2203,883,103393,339400,974,35.061931,-80.8313712,23,,,
3102,942,153145,506000,942,35.049124799999994,-80.839253,20,,,
699,398,69630,,453,35.052834999999995,-80.8381721,25,,,
1755,821,60329,247300,821,35.0469311,-80.8119172,16,,,
1707,650,92206,260500,650,35.044998299999996,-80.8033373,15,,,
1396,506,120441,294800,516,35.0386078,-80.8214813,21,,,
1815,761,74963,276600,761,35.041815500000006,-80.8156263,14,,,
5271,1848,106314,418200,1995,35.019400399999995,-80.8193645,12,,,
1260,515,99896,258200,523,35.0459522,-80.7964513,20,,,
1770,573,166023,538100,597,35.03600529999999,-80.7949493,23,,,
2219,744,198214,596300,773,35.039198299999995,-80.7770973,22,,,
2049,509,40125,139600,509,35.2493211,-80.9518471,49,,,
3346,1004,76146,152400,1071,35.3088811,-80.9814622,13,,,
2899,1091,104241,291900,1091,35.3355311,-80.9688333,14,,,
1806,681,86607,156800,710,35.3019906,-80.9776724,25,,,
1394,567,41971,121600,577,35.288107600000004,-80.9515006,35,,,
2165,745,71964,163000,776,35.296298799999995,-80.9691723,16,,,
1475,469,38490,142600,549,35.1929829,-80.7456338,34,,,
2813,674,31071,113400,746,35.182371100000005,-80.7450069,38,,,
937,358,31630,138100,358,35.1831249,-80.7348134,33,,,
2807,840,55403,116700,868,35.1717585,-80.7310428,34,,,
2771,958,50921,115900,975,35.2156655,-80.6962147,37,,,
2884,981,46673,112300,1167,35.2110499,-80.7202538,33,,,
1295,613,87279,,613,35.1596679,-80.7935434,42,,,
1859,909,43262,286100,985,35.1833059,-80.7841994,47,,,
1236,539,71406,664300,539,35.203699900000004,-80.8284125,65,,,
484,248,115643,870200,273,35.1995671,-80.8351875,56,,,
2474,803,136995,1044300,848,35.1877197,-80.8359751,51,,,
2691,1056,154091,802900,1106,35.178582500000005,-80.842349,63,,,
819,370,97500,755100,424,35.1756042,-80.8358282,42,,,
1696,1122,63125,343900,1312,35.144935700000005,-80.8241605,21,,,
2067,669,247159,1102200,669,35.172408399999995,-80.8190238,59,,,
1217,540,218333,905700,614,35.1669213,-80.8239212,25,,,
3363,1238,87813,340200,1270,35.0996224,-80.8527264,28,,,
1145,498,110833,573300,630,35.1656685,-80.8437061,50,,,
1618,863,78565,427700,1032,35.157663899999996,-80.8415877,27,,,
1990,872,74091,612100,970,35.1604255,-80.8316285,45,,,
986,305,178702,525800,305,35.1161886,-80.761267,30,,,
1529,561,97768,378100,588,35.104887899999994,-80.7743107,25,,,
1278,470,88929,351000,470,35.1066333,-80.7988932,28,,,
2467,956,124868,365700,1018,35.096628100000004,-80.7968206,29,,,
1670,807,27516,,807,35.159611600000005,-80.8738438,31,,,
498,231,,251000,278,35.161352799999996,-80.8551688,62,,,
1253,526,79968,169000,526,35.321662200000006,-80.792055,20,,,
2219,1006,62320,175600,1052,35.3176039,-80.7870642,24,,,
747,503,41201,,552,35.3275364,-80.7661366,9,,,
2710,1278,37404,136900,1430,35.3152775,-80.7518124,25,,,
770,350,84107,,433,35.3075768,-80.7686326,15,,,
1282,608,62014,,608,35.3113849,-80.7846662,24,,,
2673,883,63202,129500,938,35.305462,-80.7918681,21,,,
1397,706,55566,163900,803,35.297444899999995,-80.7670622,15,,,
1631,609,58942,136500,609,35.2872174,-80.7905778,32,,,
1749,0,,,0,35.302780799999994,-80.7351128,,,,
2353,918,19091,123900,1107,35.2994275,-80.7283447,21,,,
989,373,55324,147400,411,35.3250355,-80.7110128,28,,,
2104,897,37023,139100,1020,35.3178575,-80.7021751,28,,,
2813,1054,40551,120800,1179,35.3030247,-80.8344067,27,,,
1670,656,40417,120200,691,35.2996636,-80.8201388,23,,,
1879,895,41703,107500,929,35.2912143,-80.8067034,27,,,
2301,799,103750,220900,799,35.3560286,-80.8260222,25,,,
1887,736,90425,190600,736,35.3589586,-80.806132,13,,,
1195,528,62907,155100,565,35.366374,-80.8000136,20,,,
2024,691,36266,101500,749,35.327964,-80.8342204,21,,,
3458,1359,50938,155900,1500,35.326080299999994,-80.8193532,15,,,
3064,1163,64938,143600,1360,35.301334000000004,-80.719793,19,,,
1796,658,73716,173800,709,35.2922882,-80.7124858,21,,,
2863,1102,69792,222800,1145,35.280184399999996,-80.7204021,15,,,
2245,899,78029,158300,899,35.3090885,-80.6901864,,,,
2931,867,85365,180400,922,35.302026399999995,-80.6989162,16,,,
2789,1014,64457,201900,1014,35.2933349,-80.6902723,13,,,
1970,591,92279,234600,652,35.2859186,-80.6861106,17,,,
1704,546,50391,151000,573,35.264278600000004,-80.7079907,18,,,
1887,699,63098,139700,746,35.2376352,-80.7119778,26,,,
65,22,115000,150000,22,35.2452431,-80.6989937,43,,,
1864,665,82438,279500,665,35.266119700000004,-80.6865346,29,,,
1592,444,61250,160500,486,35.252032,-80.6823653,13,,,
2589,853,65078,138600,878,35.250136600000005,-80.6744235,20,,,
2105,692,72823,153700,692,35.2452446,-80.6663045,22,,,
1594,746,58049,179200,877,35.3355878,-80.8021901,24,,,
1423,767,56536,133900,869,35.330735100000005,-80.8054673,23,,,
1205,484,51371,141200,494,35.3196696,-80.8050891,16,,,
3103,1147,56023,142500,1277,35.3116643,-80.8014721,22,,,
1341,578,93889,178500,606,35.3534149,-80.7838014,22,,,
1222,358,80978,208300,385,35.341635499999995,-80.7937208,26,,,
2503,961,59911,178800,1069,35.3276574,-80.7937592,24,,,
2306,1217,70440,183100,1217,35.340776700000006,-80.7762334,24,,,
2407,999,78672,187800,1119,35.3904142,-80.7672694,15,,,
3044,1265,88459,246500,1419,35.3834325,-80.7790348,16,,,
1083,397,88194,226800,421,35.3770742,-80.7676844,22,,,
2109,866,62130,171200,926,35.36177670000001,-80.7682068,14,,,
2803,888,89483,208300,972,35.372894,-80.7551393,20,,,
2347,1055,55234,246800,1109,35.360580299999995,-80.73384,14,,,
4140,1237,102332,282700,1284,35.3437021,-80.7471296,14,,,
622,266,68438,145000,286,35.3547066,-80.7415859,22,,,
944,422,62727,97000,462,35.326058700000004,-80.7346209,16,,,
2100,1077,45889,94500,1196,35.3367083,-80.732034,16,,,
4585,1302,62941,166000,1341,35.2156821,-80.6695183,17,,,
2566,903,46893,140400,943,35.2357494,-80.6658752,18,,,
2160,837,77159,185300,879,35.2468055,-80.6458647,,,,
2410,798,73889,228100,843,35.1363866,-80.7021858,29,,,
804,226,119010,174200,226,35.2340756,-80.6485534,16,,,
1374,624,55859,154500,624,35.232116,-80.6174624,17,,,
1999,764,54227,245800,793,35.1945954,-80.6497176,25,,,
2145,981,35579,46500,1118,35.1783334,-80.713506,31,,,
2419,832,101952,283100,839,35.197610499999996,-80.620665,25,,,
1444,543,78125,338500,543,35.16630479999999,-80.6325695,28,,,
1272,462,102857,296900,479,35.1792631,-80.6028628,23,,,
